Dazzling Flameweaver	1	YBLB	Effect:conjure	conjure a random card from ~'s spellbook into exile
A-Nadu, Winged Wisdom	1	MH3	Effect:this	This ability triggers only twice each turn
Cloud's Limit Break	0	FIC	NO-GAP-DETAILS	
Octo Opus	2	UNF	Swallow:DynamicQty;Swallow:Optional_YouMay	Optional_YouMay — When this enchantment enters, create a 4/4 blue Octopus Performer creature token named Contortionist with "At the beginning of your upkeep, 
Rampant, Growth	1	UNK	Effect:spell	Spell commander Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle.
Veteran Brawlers	0	PCY	NO-GAP-DETAILS	
Dazzling Beauty	1	MIR	Effect:become	Target unblocked attacking creature becomes blocked. Draw a card at the beginning of the next turn's upkeep.
Predator's Rapport	1	GTC	Effect:gain	gain life equal to that creature's power plus its toughness
Treetop Defense	0	POR	NO-GAP-DETAILS	
Hearth Elemental	1	WOE	Swallow:DynamicQty	DynamicQty — This spell costs {X} less to cast, where X is the number of cards in your graveyard that are instant cards, sorcery cards, and/or have an Ad
The Joiner of Cats	1	UNK	Effect:create	create a token that's a tapped and attacking copy of Lurrus of the Dream-Den
Declaration in Stone	1	HA4;NCC;PSOI;SIR;SOI	Swallow:DynamicQty	DynamicQty — Exile target creature and all other creatures its controller controls with the same name as that creature. That player investigates for each
Soul Echo	2	MIR	Effect:choose;Effect:you	choose that for each 1 damage that would be dealt to you until your next upkeep
Ashes of the Fallen	1	SOK	Effect:static_structure	Each creature card in your graveyard has the chosen creature type in addition to its other types.
Dragonweave Tapestry	1	YTDM	Effect:conjure	conjure ~'s spellbook into your library twice, then shuffle
The Golden Throne	1	40K	Swallow:Condition_If	Condition_If — Arcane Life-support — If you would lose the game, instead exile The Golden Throne and your life total becomes 1. A Thousand Souls Die Ever
Toofer, Keeper of the Full Grip	1	MB2	Trigger:Whenever a spell you control causes you to gain card advantage	Whenever a spell you control causes you to gain card advantage, each opponent loses 2 life.
Sokenzan Renegade	1	SOK	Effect:have	have the most cards in hand gains control of ~
Sphinx of Uthuun	1	C14;C18;CMR;DDI;DDN;IMA;M12;M13	Effect:an	An opponent separates those cards into two piles
Winds of Qal Sisma	1	FRF	Swallow:Condition_If	Condition_If — Prevent all combat damage that would be dealt this turn. Ferocious — If you control a creature with power 4 or greater, instead prevent al
Valko Indorian, Researcher	1	UNK	Effect:unknown	Rulebreaker — If ~ is your Commander, you may include all artifacts and enchantments in your deck regardless of color identity.
Caves of Chaos Adventurer	1	CLB;PCLB	Effect:otherwise	Otherwise
Ever-Watching Threshold	1	C18;PZ2;SCD	Swallow:Condition_If	Condition_If — Whenever an opponent attacks, if they attacked you and/or a planeswalker you control, draw a card.
Thoughtsteal Sprites	1	YECL	Effect:draft	draft a card from ~'s spellbook, then discard a card
Form of the Stax Player	2	UNK	Effect:create;Effect:unknown	Aven Mindcensor, Drannith Magistrate, Ghostly Prison, Hushbringer, Smokestack, or Thalia, Guardian of Thraben.
Spice Rack	1	UNK	Effect:unknown	The chosen player's maximum Commander size is one.
Phyrexian Midway Bamboozle	1	SUNF	Effect:unknown	{TK}{TK} — Whenever ~ attacks, you get {TK}.
Map to Lorthos's Temple	4	MB2	Effect:check;Effect:create;Effect:unknown;Trigger:Whenever you complete one of the following objectives	☐ Diving Gear — An artifact enters the battlefield under your control.
Selective Adaptation	1	C20	Effect:choose	Choose from among them a card with flying, a card with first strike, and so on for double strike, deathtouch, haste, hexproof, indestructible, lifelink, menace,
Jewel Mine Overseer	1	YWOE	Effect:conjure	conjure seven cards named Seven Dwarves on top of your library
The Judge of Height	1	UNK	Swallow:DynamicQty	DynamicQty — Trample The Judge of Height gets +1/+0 for each creature on the battlefield that it's taller than. (A creature's height is equal to its toug
Brutal Command	1	UNK	Effect:create	Create a Gingerbrute token
Love Song of Night and Day	0	CMM;DMU	NO-GAP-DETAILS	
Wave of Rats	2	NCC;PNCC	Swallow:Condition_If;Swallow:Duration_ThisTurn	Condition_If — Trample When this creature dies, if it dealt combat damage to a player this turn, return it to the battlefield under its owner's control. Bl
Pinkie Pie	1	SLD	Effect:unknown	Everypony's Invited — Your party consists of each creature you control, and your party is always full.
Arcades Sabboth	0	BCHR;CHR;DMR;LEG;ME3;SLD	NO-GAP-DETAILS	
Tyrannical Pitlord	2	DMU;PRM	Effect:static_structure;Effect:unknown	As ~ enters, choose another creature you control.
Just Desserts	1	UST	Effect:deal	~ deals π damage to target creature.
Code of Constraint	1	CLU;PLST;RNA	Swallow:Condition_If	Condition_If — Target creature gets -4/-0 until end of turn. Draw a card. Addendum — If you cast this spell during your main phase, tap that creature and
Zidane, Tantalus Thief	1	FIN;PMEI	Trigger:Whenever an opponent gains control of a permanent from you	Whenever an opponent gains control of a permanent from you, you create a Treasure token.
Kassandra, Eagle Bearer	1	ACR	Trigger:Whenever a creature you control with a legendary Equipment attached to it deals combat damage to a player	Whenever a creature you control with a legendary Equipment attached to it deals combat damage to a player, draw a card.
Devouring Hellion	2	WAR	Swallow:Condition_If;Swallow:Optional_YouMay	Optional_YouMay — As this creature enters, you may sacrifice any number of creatures and/or planeswalkers. If you do, it enters with twice that many +1/+1 cou
Princess Snowfall	2	UNK	ParseWarning:target-fallback	[warning:target-fallback] parse_target could not classify 'Seven Dwarves'
Gimme Five	1	UST	Swallow:DynamicQty	DynamicQty — You gain 1 life for each person who high-fives you in the next thirty seconds. Each player in an Un-game who high-fives you gains 1 life. (O
You Compleat Me	1	MB2	Effect:your	your maximum life total is 10
Elder Spawn	1	LEG	Effect:empty	
Double Play	2	UGL	Effect:at;Effect:choose	Choose another player. Search your library for a basic land card, put it onto the battlefield, then shuffle. At the beginning of the first upkeep in your next g
Insatiable Frugivore	1	BLC	Swallow:Condition_If	Condition_If — When this creature enters, create a Food token, then you may exile three cards from your graveyard. If you do, repeat this process. {3}{B}, 
Primetime Suspect	1	UNK	Effect:search	search for two lands instead
Zimone, Paradox Sculptor	1	FDN;PFDN	Swallow:DynamicQty	DynamicQty — At the beginning of combat on your turn, put a +1/+1 counter on each of up to two target creatures you control. {G}{U}, {T}: Double the numb
Alpine Moon	1	M19;PLST;PM19	Effect:unknown	As ~ enters, choose a nonbasic land card name.
Runaway Steam-Kin	1	GRN;PGRN	Swallow:Condition_If	Condition_If — Whenever you cast a red spell, if this creature has fewer than three +1/+1 counters on it, put a +1/+1 counter on this creature. Remove thre
Reverent Silence	1	NEM	Effect:rather	If you control a Forest, rather than pay this spell's mana cost, you may have each other player gain 6 life. Destroy all enchantments.
Greener Pastures	1	USG	Swallow:Condition_If	Condition_If — At the beginning of each player's upkeep, if that player controls more lands than each other player, the player creates a 1/1 green Saprolin
Dragon's Fire	1	AFR;HBG;J25	Effect:deal	deal damage equal to the power of that card or creature instead
Expert-Level Safe	2	PIP	Effect:otherwise;Effect:those	those choices are revealed
Sheoldred's Assimilator	1	YONE	Effect:conjure	conjure a duplicate of that card into the top five cards of your library at random
Hauken's Insight	2	DBL;PVOW;VOW	Effect:look;Effect:unknown	Once during each of your turns, you may play a land or cast a spell from among the cards exiled with ~ without paying its mana cost.
Kosei, Penitent Warlord	0	NEC	NO-GAP-DETAILS	
Miles "Tails" Prower	1	SLD	Effect:otherwise	Otherwise
Weird Angel Flame	1	SUNF	Effect:unknown	{TK}{TK} — Heroic — Whenever you cast a spell that targets ~, put two +1/+1 counters on it.
Tishana's Tidebinder	1	LCI;PJSC;PLCI	Swallow:Condition_AsLongAs	Condition_AsLongAs — Flash When this creature enters, counter up to one target activated or triggered ability. If an ability of an artifact, creature, or planes
Seventh Stage of Magic Design	1	UNK	Effect:unknown	Double all your spells and abilities.
Double Take	2	UGL	Effect:at;Effect:choose	Choose another player. You draw two cards. At the beginning of the first upkeep in your next game with that player, you draw two cards.
Questionable Cuisine	1	UNF	Swallow:DynamicQty	DynamicQty — Return up to two target creature cards from your graveyard to your hand. Create a Food token for each trash can you can see from your seat. 
The Akroan War	1	CLB;PTHB;THB	Effect:creatures	creatures your opponents control attack each combat if able
Eater of Days	1	DST;PLST	Effect:you	you skip your next two turns
Notorious Sliver War	1	SUNF	Effect:unknown	{TK}{TK} — 3/3
Time Out	1	UND;UST	Effect:put	Put target nonland permanent into its owner's library just beneath the top X cards of that library, where X is the result
Reaper of Night	1	ELD;PLST;PRM	Swallow:Condition_If	Condition_If — Whenever this creature attacks, if defending player has two or fewer cards in hand, it gains flying until end of turn.
Gilded Drake	1	USG	Effect:become	become illegal
Hogaak, Arisen Necropolis	1	MB2;MH1	Effect:effect_structure	You can't spend mana to cast this spell.
Wicker Picker	1	UNF	Effect:static_structure	Creature spells you cast have sticker kicker {1}.
Primal Elder Kitty	1	SUNF	Effect:unknown	{TK}{TK}{TK} — When ~ dies, you may put X +1/+1 counters on target creature, where X is ~'s power.
Common Cause	0	MMQ	NO-GAP-DETAILS	
The Tokenator	3	UNK	Effect:create;Effect:get;Effect:its	get two token counters
Ace Flockbringer	1	YBLB	Effect:the	The duplicate perpetually gains flying
Putrid Raptor	0	SCG	NO-GAP-DETAILS	
Steam Vines	1	ODY	Effect:that	That player attaches ~ to a land of their choice
Mathise, Surge Channeler	1	SLD;SLX	Effect:unknown	1-9 | Each player draws a card.
Cytoshape	1	DIS	Effect:choose	Choose a nonlegendary creature on the battlefield. Target creature becomes a copy of that creature until end of turn.
Rex, Cyber-Hound	1	PIP	Effect:static_structure	~ has all activated abilities of all cards in exile with brain counters on them.
Call to the Void	2	CLB;PCLB	Effect:secretly;Effect:those	Each player secretly chooses a creature they control and a creature they don't control. Then those choices are revealed. Destroy each creature chosen this way.
Team-Up!	1	PUNK	Effect:for	for the rest of the game
Deepglow Skate	1	2XM;C16;CM2;CMM;EOC;PLST;PZ2;SLD	Swallow:DynamicQty	DynamicQty — When this creature enters, double the number of each kind of counter on any number of target permanents.
Wand of Ith	1	DRK	Effect:Unsupported unless clause	the player discards it unless they pay life equal to its mana value (unless: they pay life equal to its mana value)
Kami of Transience	2	NEO;PNEO;PRM	Swallow:Condition_If;Swallow:Duration_ThisTurn	Condition_If — Trample Whenever you cast an enchantment spell, put a +1/+1 counter on this creature. At the beginning of each end step, if an enchantment w
Sadistic Shell Game	1	DSC	Effect:starting	Starting with the next opponent in turn order, each player chooses a creature you don't control. Destroy the chosen creatures.
Krond the Dawn-Clad	1	PC2;PCA	Swallow:Condition_If	Condition_If — Flying, vigilance Whenever Krond attacks, if it's enchanted, exile target permanent.
Keen-Eared Sentry	1	AFR	Effect:effect_structure	Each opponent can't venture into the dungeon more than once each turn.
Opal Palace	2	40K;C13;C16;C17;C21;CM2;CMA;CMM;CMR;ECC;KHC;M3C;NEC;PRM;SOC	Swallow:Condition_If;Swallow:DynamicQty	DynamicQty — {T}: Add {C}. {1}, {T}: Add one mana of any color in your commander's color identity. If you spend this mana to cast your commander, it ente
Rhystic Tutor	1	PCY	Effect:empty	Unless any player pays {2}, search your library for a card, put that card into your hand, then shuffle.
Gale's Redirection	1	CLB;HBG;PCLB	Swallow:Optional_YouMay	Optional_YouMay — Exile target spell, then roll a d20 and add that spell's mana value. 1—14 | You may cast the exiled card for as long as it remains exiled,
Wheel of Potential	1	MH3;PMH3	Swallow:Condition_If	Condition_If — You get {E}{E}{E} (three energy counters), then you may pay any amount of {E}. Each player may exile their hand and draw a number of cards e
Cheering Fanatic	1	BBD;PLST	Effect:spells	Spells with the chosen name cost {1} less to cast
The Cheese Stands Alone	1	UGL	Trigger:When you control no permanents other than ~ and have no cards in hand	When you control no permanents other than ~ and have no cards in hand, you win the game.
Busted!	2	UNF	Swallow:Condition_Unless;Swallow:DynamicQty	DynamicQty — Counter target spell unless its controller pays {X}, where X is the number of words in the name with the most words among permanents you con
Grabby Tabby	0	UNF	NO-GAP-DETAILS	
Shedding Snake	1	UNK	Effect:the	the commander tax on each of your commanders is reduced back to zero
Mogg Jailer	0	PLS	NO-GAP-DETAILS	
I'm Rubber, You're Glue	2	UGL	Effect:unknown;Trigger:When you speak in non-rhyming sentences	Say "~. Everything bounces off me and sticks to you": Change the target of target spell or ability that targets only you.
Ian Chesterton	1	WHO	Effect:static_structure	Science Teacher — Each Saga spell you cast has replicate. The replicate cost is equal to its mana cost.
The Nipton Lottery	1	PIP	Effect:choose	Choose a creature at random. You gain control of that creature until end of turn. Untap it. It gains haste until end of turn. Then destroy all other creatures.
Zilortha, Strength Incarnate	1	CMM;IKO	Effect:unknown	Lethal damage dealt to creatures you control is determined by their power rather than their toughness.
Gingerbehemoth	1	UNK	Effect:static_structure	~ costs {2} less to cast for each Food you've sacrificed this turn.
A-Tanazir Quandrix	1	STX	Effect:have	have the base power and toughness of other creatures you control become equal to ~'s power and toughness
Tadeas, Juniper Ascendant	1	SLD;SLX	Effect:static_structure	~ has hexproof unless it's attacking.
Camel	1	ARN	Swallow:Condition_AsLongAs	Condition_AsLongAs — Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with bandi
Guess Your Fate	4	UNF	Effect:claim;Effect:look;Effect:they;Effect:unknown	Prize — Reveal the card, put it into your hand, then sacrifice ~ and open an Attraction.
Mirri, Weatherlight Duelist	1	C17;CMM;MB2;PZ2;SLD;SPG	Effect:can't	can't block with more than one creature
See the Truth	1	M21;PM21;PRM	Swallow:Condition_If	Condition_If — Look at the top three cards of your library. Put one of those cards into your hand and the rest on the bottom of your library in any order. 
Contract from Below	1	2ED;3ED;CED;CEI;FBB;LEA;LEB;SUM	Effect:remove	Remove this card from your deck before playing if you're not playing for ante. Discard your hand, ante the top card of your library, then draw seven cards.
Decisions, Decisions	1	UNF	Effect:choose	choose a consonant
Alpha Guard	1	UNF	Effect:choose	choose a letter
Coalition Victory	1	INV;PLST;TSB	Swallow:Condition_If	Condition_If — You win the game if you control a land of each basic land type and a creature of each color.
Curse of the Fire Penguin	1	UNH	Effect:effect_structure	~ consumes and confuses enchanted creature.
Power of Persuasion	0	AFR	NO-GAP-DETAILS	
Legions to Ashes	1	BRO;FIC;PBRO;PRM	Effect:all	all tokens that player controls with the same name as that permanent
Knights of the Black Rose	1	CN2;MOC	Effect:Unsupported monarch turn-began condition	if you were the monarch as the turn began, that player loses 2 life and you gain 2 life
Pugnacious Pugilist	1	SNC	Effect:create	create a tapped and attacking 1/1 red Devil creature token with "When ~ dies, it deals 1 damage to any target."
Twinferno	2	DMU;J25;PLST	Effect:orphaned_copy_retarget;Effect:when	When you cast your next instant or sorcery spell this turn, copy that spell
Enolc, Perfect Clone	1	UNK	Effect:effect_structure	If ~ is one of two partner commanders, it's a copy of your other commander except it retains its name.
Jester's Sombrero	3	UGL	Effect:choose;Effect:look;Effect:remove	{2}, {T}, Sacrifice ~: Look at target player's sideboard, choose three cards from it, and remove those cards from the match.
Mycosynth Lattice	2	BBD;DST;P23;PLST;SLD	Effect:effect_structure;Effect:unknown	All cards that aren't on the battlefield, spells, and permanents are colorless.
Winding Constrictor	1	AER;KLR;PIP;PLST;SLD	Effect:replacement_structure	If you would get one or more counters, you get that many plus one of each of those kinds of counters instead.
Barrowin of Clan Undurr	1	AFR	Swallow:Condition_If	Condition_If — When Barrowin enters, venture into the dungeon. (Enter the first room or advance to the next room.) Whenever Barrowin attacks, return up to 
Fall from Favor	1	CMM;CMR	Effect:you	you become the monarch
Cranial Ram	1	MH3	Effect:static_structure	Equipped creature gets +X/+1, where X is the number of artifacts you control.
Oura, the Imitator	0	YECL	NO-GAP-DETAILS	
Barrow Ghoul	1	PLST;WTH	Effect:Unsupported unless clause	sacrifice ~ unless you exile the top creature card of your graveyard (unless: you exile the top creature card of your graveyard)
Akiri, Fearless Voyager	1	CMM;PRM;PZNR;ZNR	Effect:unattach	{W}: You may unattach an Equipment from a creature you control. If you do, tap that creature and it gains indestructible until end of turn.
The Zonian Brawler	2	UNK	Effect:effect_structure;Trigger:Whenever a fighting or biting creature you control deals lethal damage to a creature	If ~ is your commander, your minimum deck size is 60 and your starting life total is 30.
Jack-in-the-Mox	1	UGL;UND	Effect:have	have the indicated effect
Magic Word	1	UND;UST	Effect:unknown	Whisper the chosen word: Tap enchanted creature.
Final-Word Phantom	1	MKC	Effect:static_structure	During each opponent's end step, you may cast spells as though they had flash.
Prototype X-8	1	YEOE	Effect:the	The duplicate perpetually becomes a Robot artifact in addition to its other types
Stick Together	1	CLB;HBG;PLST	Effect:choose	Each player chooses a party from among creatures they control, then sacrifices the rest.
Mojave Desert	1	PUNK	Effect:shuffle	shuffles their library
Fluttershy	1	SLD	Effect:stare	Stare down up to one target creature
Shichifukujin Dragon	1	PCEL	Trigger:When ~ comes into play	When ~ comes into play, put seven +1/+1 counters on it.
Vv'viza, Orbital Overseer	1	YEOE	Effect:conjure	conjure a card of your choice from the Planets Spellbook onto the battlefield
Sunimret	1	CMB1;CMB2	Effect:reverse	Reverse miracle {B} Exile all creatures.
Kemba's Legion	1	MBS;PLST	Effect:effect_structure	~ can block an additional creature each combat for each Equipment attached to ~.
Theros Charm	3	UNK	Effect:idyllic;Effect:reprisal;Effect:revoke	Idyllic Tutor
The Great Juggernaut	1	UNK	Effect:shuffle	shuffle your library then exile the top card of your library
Souvenir T-Shirt	2	UNF	Effect:static_structure;Effect:unknown	Gear Up, sponsored by Wizards of the Coast — As ~ enters, roll two six-sided dice. For each Magic-branded item you're wearing, roll an additional six-sided die.
The Pleasant Taxer	1	UNK	Effect:unknown	As ~ enters the battlefield, choose casting creature spells, casting noncreature spells, searching libraries, drawing a card beyond the first each turn, or acti
The Collector	1	UNK	Trigger:Whenever you play a signed land	Whenever you play a signed land, copy it.
Tomb of Horrors Adventurer	1	CLB;PCLB	Swallow:DynamicQty	DynamicQty — When this creature enters, you take the initiative. Whenever you cast your second spell each turn, copy it. If you've completed a dungeon, c
Prisoner's Dilemma	2	MKC	Effect:otherwise;Effect:secretly	Each opponent secretly chooses silence or snitch, then the choices are revealed. If each opponent chose silence, ~ deals 4 damage to each of them. If each oppon
Adventurer Beguiler	1	UNK	Effect:that	That card is now on an adventure for you
Syrix, Carrier of the Flame	1	NCC;PNCC;PRM	Swallow:Condition_If	Condition_If — Flying, haste At the beginning of each end step, if a creature card left your graveyard this turn, target Phoenix you control deals damage e
Onakke Oathkeeper	1	CMM	Swallow:DynamicQty	DynamicQty — Creatures can't attack planeswalkers you control unless their controller pays {1} for each creature they control that's attacking a planeswa
Bloodthirsty Adversary	1	DBL;MID;OTC;PMID;PRM	Effect:when	When you pay this cost one or more times, put that many +1/+1 counters on ~, then exile up to that many target instant and/or sorcery cards with mana value 3 or
Chaos Dragon	1	AFC;CLB	Effect:~	~ can't attack those players or planeswalkers they control
Sizzling Soloist	1	SNC	Effect:attack	attack during its controller's next combat phase if able
Martyrdom	1	ALL	Swallow:Optional_YouMay	Optional_YouMay — Until end of turn, target creature you control gains "{0}: The next 1 damage that would be dealt to target creature, planeswalker, or player
Angry Mob	1	4BB;4ED;5ED;DRK;ME1;REN	Effect:static_structure	During your turn, ~'s power and toughness are each equal to 2 plus the number of Swamps your opponents control. During turns other than yours, ~'s power and tou
A-Ellywick Tumblestrum	1	AFR	Swallow:DynamicQty	DynamicQty — [+1]: Venture into the dungeon. (Enter the first room or advance to the next room.) [−2]: Look at the top six cards of your library. You m
The Countdown Is at One	1	ULST;UST	Swallow:Condition_If	Condition_If — Players play a Magic subgame, starting at 1 life and using their libraries as their decks. For the rest of the main game, if a source would 
Windshaper Planetar	1	CLB;PCLB	Effect:reselect	reselect which player or permanent that creature is attacking
Blacker Lotus	2	OLEP;SLD;UGL	Effect:remove;Effect:tear	{T}: Tear ~ into pieces. Add four mana of any one color. Remove the pieces from the game.
The Red Terror	1	40K	Trigger:Whenever a red source you control deals damage to one or more permanents and/or players	Whenever a red source you control deals damage to one or more permanents and/or players, put a +1/+1 counter on ~.
Game of Chaos	2	5ED;ICE;PZ2	Effect:double;Effect:flip	flip again
Gibbering Descent	1	FUT	Effect:static_structure	Hellbent — Skip your upkeep step if you have no cards in hand.
Dawnhand Dissident	1	ECL;PECL	Effect:unknown	During your turn, you may cast creature spells from among cards you own exiled with ~ by removing three counters from among creatures you control in addition to
The Fish Brewer	1	UNK	Swallow:DynamicQty	DynamicQty — When The Fish Brewer enters the battlefield or attacks, create a 1/1 Fish creature token that's all colors. If another permanent entering th
Vault 112: Sadistic Simulation	1	PIP	Effect:shuffle	shuffle your library, then exile that many cards from the top
Bringer of Green Zenith's Twilight	1	UNK	Swallow:Condition_If	Condition_If — You may pay {W}{U}{B}{R}{G} rather than pay this spell's mana cost. If you do, X is 5. Bringer of Green Zenith's Twilight enters the battlef
Desolation	1	VIS	Effect:who	who tapped a land for mana this turn sacrifices a land of their choice
Sokka's Haiku	0	TLA	NO-GAP-DETAILS	
Jaya's Phoenix	2	CMM	ParseWarning:target-fallback;Swallow:Duration_ThisTurn	[warning:target-fallback] parse_target could not classify 'the next loyalty ability you activate this turn when you activate it'
Mercadian Atlas	1	MMQ	Swallow:Duration_ThisTurn	Duration_ThisTurn — At the beginning of your end step, if you didn't play a land this turn, you may draw a card.
Budoka Gardener	1	C18;CHK;PLST	Effect:flip	flip ~
Ten Wizards Mountain	1	MOC	Trigger:Whenever you roll the planar die	Whenever you roll the planar die, put a +1/+1 counter on up to one target creature.
Thunder Magic	0	FIN	NO-GAP-DETAILS	
Lurebound Scarecrow	1	SHM	Trigger:When you control no permanents of the chosen color	When you control no permanents of the chosen color, sacrifice ~.
Dan, Shrewd Trader	1	UNK	Effect:effect_structure	You can bargain any permanent instead of just artifacts, enchantments, and tokens.
Mythos of Snapdax	1	IKO;PIKO;PRM	Effect:choose	choose the permanents for each player
Portal Mage	1	C17;C20;CMM	Effect:reselect	reselect which player or permanent target attacking creature is attacking
Hurkyl, Master Wizard	1	BRO;PBRO;PRM	Swallow:Optional_YouMay	Optional_YouMay — At the beginning of your end step, if you've cast a noncreature spell this turn, reveal the top five cards of your library. For each card ty
Graceful Takedown	1	WOE	Effect:multi_source_compound_each_power_damage	Any number of target enchanted creatures you control and up to one other target creature you control each deal damage equal to their power to target creature yo
Guild Pact	1	UNK	Effect:add	Add a mana of each of the chosen colors
Kyren Toy	1	MMQ	Effect:add	{T}, Remove X charge counters from ~: Add an amount of {C} equal to X plus one.
Chaos Defiler	1	40K	Effect:choose	choose a nonland permanent that player controls
Calamity, Galloping Inferno	1	OTJ;PL26;POTJ	Effect:choose	choose a nonlegendary creature that saddled it this turn
Suppression Field	1	RAV	Effect:static_structure	Activated abilities cost {2} more to activate unless they're mana abilities.
Chromatic Armor	1	ICE	Effect:x	X is the number of sleight counters on ~
Illusionist's Gambit	1	BLC;C13;WOC	Swallow:Condition_If	Condition_If — Cast this spell only during the declare blockers step on an opponent's turn. Remove all attacking creatures from combat and untap them. Afte
Divine Purge	1	YMID	Swallow:Condition_AsLongAs	Condition_AsLongAs — Exile all artifacts and creatures with mana value 3 or less. They perpetually gain "This spell costs {2} more to cast" and "This permanent 
Scrounge	1	DST	Effect:choose	Target opponent chooses an artifact card in their graveyard. Put that card onto the battlefield under your control.
Mother of Goons	1	UNH	Effect:Unsupported unless clause	sacrifice ~ unless you insult that creature (unless: you insult that creature)
Phyrexian Adapter	1	UNK	Effect:static_structure	All Incubator tokens you control become Food, Blood, Clue, Treasure, and Powerstone in addition to their other types, and have the respective abilities of those
Thirsting Axe	1	EMN	Swallow:Duration_ThisTurn	Duration_ThisTurn — Equipped creature gets +4/+0. At the beginning of your end step, if equipped creature didn't deal combat damage to a creature this turn, sac
Kitesail Larcenist	1	LCI;PLCI	Effect:for	for each player, choose up to one other target artifact or creature that player controls
Spinerock Tyrant	1	ECL;PECL	Effect:orphaned_copy_retarget	You may choose new targets for the copy
Highway Reaver	2	YDFT	Effect:gain;Effect:the	gain unearth
Benthic Anomaly	1	M3C	Effect:choose	choose a creature that player controls
Hew the Entwood	1	LTR;PLTR	Effect:choose	Choose artifact and/or land cards revealed this way
Zealot's Conviction	0	ONE	NO-GAP-DETAILS	
Reverse Ninja	1	UNK	Effect:unknown	Ustujnin {B}
Dimir Strandcatcher	2	CLU	Swallow:Condition_If;Swallow:Duration_ThisTurn	Condition_If — Flying Whenever you attack, surveil X, where X is the number of opponents being attacked. At the beginning of each end step, if three or mor
Summon the Pack	3	ULST;UST	Effect:open;Effect:reveal;Effect:they're	Open a sealed Magic booster pack, reveal the cards, and put all creature cards revealed this way onto the battlefield under your control. They're Zombies in add
Angel of Grace	1	RNA	Effect:damage	damage that would reduce your life total to less than 1 reduces it to 1 instead
Kumena's Awakening	1	PRIX;RIX	Effect:only	only you draw a card
Contact Other Plane	0	AFR;CLB;HBG	NO-GAP-DETAILS	
Cavern-Hoard Dragon	1	LTC	Swallow:DynamicQty	DynamicQty — This spell costs {X} less to cast, where X is the greatest number of artifacts an opponent controls. Flying, trample, haste Whenever this cr
Rogues' Gallery	1	SNC	Effect:for	For each color, return up to one target creature card of that color from your graveyard to your hand.
Hypergenesis	1	TSP;TSR	Effect:repeat	Repeat this process until no one puts a card onto the battlefield
Scarwood Bandits	1	DRK;ME4	Effect:unless	{2}{G}, {T}: Unless an opponent pays {2}, gain control of target artifact for as long as ~ remains on the battlefield.
Well-Laid Plans	1	INV	Swallow:Condition_If	Condition_If — Prevent all damage that would be dealt to a creature by another creature if they share a color.
Reap Intellect	1	DGM	Effect:search	search that player's graveyard, hand, and library for any number of cards with the same name as that card and exile them
Grindstone	1	MPS;OTP;P23;PRM;TMP;TPR;WC98	Effect:repeat	repeat this process
The Kami Knight	1	UNK	Effect:static_structure	Other creatures you control gain all bonuses conferred by equipment attached to ~.
Vhal, Candlekeep Researcher	1	CLB	Effect:can't	can't be spent to cast spells from your hand
Psychic Paper	1	WHO	Effect:unknown	As ~ becomes attached to a creature, choose a creature card name and a creature type.
Evercoat Ursine	1	BLC	Swallow:Condition_If	Condition_If — Trample Hideaway 3, hideaway 3 (When this creature enters, look at the top three cards of your library, exile one face down, then put the re
Olag, Ludevic's Hubris	1	DBL;MID;PLST;PMID	Effect:unknown	As ~ transforms into ~, it becomes a copy of a creature card exiled with it, except its name is ~, it's 4/4, and it's a legendary blue and black Zombie in addit
Nevinyrral, Urborg Tyrant	1	CMR;PRM	Effect:unknown	Hexproof from artifacts, creatures, and enchantments
Eye to Eye	1	UNH	Effect:have	You and target creature's controller have a staring contest. If you win, destroy that creature.
Master Chef	1	CLB	Effect:~	~ enters with an additional +1/+1 counter on it
Better Than One	1	ULST;UST	Effect:a	A person outside the game becomes your teammate.
Gandalf's Sanction	1	LTR	Effect:excess	Excess damage is dealt to that creature's controller instead
Stop That	1	UNH	Effect:say	Gotcha — If an opponent audibly flicks the cards in their hand, you may say "Gotcha!" When you do, return this card from your graveyard to your hand.
Will Kenrith	1	BBD;CLB;PBBD;PLST	Effect:instant,	instant, sorcery, and planeswalker spells that player casts cost {2} less to cast
The Face of Boe	1	WHO	Effect:pay	pay its suspend cost rather than its mana cost
Akroma, Vision of Ixidor	1	CMR;PRM	Swallow:Condition_If	Condition_If — Flying, first strike, vigilance, trample At the beginning of each combat, until end of turn, each other creature you control gets +1/+1 if i
Good Knight	1	UNK	Effect:effect_structure	You can't cast ~ if you're on the Phyrexian team.
Tablet of the Guilds	2	RTR	Swallow:Condition_If;Swallow:DynamicQty	DynamicQty — As this artifact enters, choose two colors. Whenever you cast a spell, if it's at least one of the chosen colors, you gain 1 life for each o
Jared Carthalion, True Heir	1	CMR;PLST;PRM	Effect:can't	can't become the monarch
Brave Falconhawk	2	UNK	Effect:create;Effect:put	create a Contested Game Ball token
Kardum, Patron of Flames	1	HBG	Effect:at	At the beginning of the end step of your next turn, discard those cards
Metzali, Tower of Triumph	1	PRIX;RIX	Effect:choose	{2}{W}, {T}: Choose a creature at random that attacked this turn. Destroy that creature.
Frontline Heroism	1	J25;PLST	Effect:the	The copy targets that token
